IB connected 127.0.0.1:4002 (PAPER)  accounts=['DUQ159823']  serverVersion=178
Error 10090, reqId 85: Part of requested market data is not subscribed. Subscription-independent ticks are still active.Delayed market data is available.SPX S&P 500 Stock Index/TOP/ALL, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 136: No market data during competing live session, contract: Option(conId=898728019, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7750.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07750000', tradingClass='SPXW')
Error 10197, reqId 120: No market data during competing live session, contract: Option(conId=900713988, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7710.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07710000', tradingClass='SPXW')
Error 10197, reqId 151: No market data during competing live session, contract: Option(conId=907464572, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7790.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07790000', tradingClass='SPXW')
Error 10197, reqId 110: No market data during competing live session, contract: Option(conId=907464498, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7685.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07685000', tradingClass='SPXW')
Error 10197, reqId 112: No market data during competing live session, contract: Option(conId=900713970, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7690.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07690000', tradingClass='SPXW')
Error 10197, reqId 85: No market data during competing live session, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 101: No market data during competing live session, contract: Option(conId=907464532, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7665.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07665000', tradingClass='SPXW')
Error 10197, reqId 124: No market data during competing live session, contract: Option(conId=900713995, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7720.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07720000', tradingClass='SPXW')
Error 10197, reqId 153: No market data during competing live session, contract: Option(conId=907861930, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7795.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07795000', tradingClass='SPXW')
Error 10197, reqId 114: No market data during competing live session, contract: Option(conId=907464503, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7695.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07695000', tradingClass='SPXW')
Error 10197, reqId 134: No market data during competing live session, contract: Option(conId=907861040, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7745.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07745000', tradingClass='SPXW')
Error 10197, reqId 99: No market data during competing live session, contract: Option(conId=900383375, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7660.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07660000', tradingClass='SPXW')
Error 10197, reqId 161: No market data during competing live session, contract: Option(conId=907862005, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7815.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07815000', tradingClass='SPXW')
Error 10197, reqId 95: No market data during competing live session, contract: Option(conId=897222464, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7650.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07650000', tradingClass='SPXW')
Error 10197, reqId 147: No market data during competing live session, contract: Option(conId=907464569, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7780.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07780000', tradingClass='SPXW')
Error 10197, reqId 133: No market data during competing live session, contract: Option(conId=907861721, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7745.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07745000', tradingClass='SPXW')
Error 10197, reqId 106: No market data during competing live session, contract: Option(conId=897222001, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7675.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07675000', tradingClass='SPXW')
Error 10197, reqId 146: No market data during competing live session, contract: Option(conId=898728047, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7775.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07775000', tradingClass='SPXW')
Error 10197, reqId 158: No market data during competing live session, contract: Option(conId=907861261, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7805.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07805000', tradingClass='SPXW')
Error 10197, reqId 159: No market data during competing live session, contract: Option(conId=907861981, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7810.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07810000', tradingClass='SPXW')
Error 10197, reqId 145: No market data during competing live session, contract: Option(conId=898729269, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7775.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07775000', tradingClass='SPXW')
Error 10197, reqId 186: No market data during competing live session, contract: Option(conId=900383080, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07630000', tradingClass='SPXW')
Error 10197, reqId 137: No market data during competing live session, contract: Option(conId=907861770, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7755.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07755000', tradingClass='SPXW')
Error 10197, reqId 89: No market data during competing live session, contract: Option(conId=907121689, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7635.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07635000', tradingClass='SPXW')
Error 10197, reqId 139: No market data during competing live session, contract: Option(conId=907464557, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7760.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07760000', tradingClass='SPXW')
Error 10197, reqId 160: No market data during competing live session, contract: Option(conId=907861307, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7810.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07810000', tradingClass='SPXW')
Error 10197, reqId 98: No market data during competing live session, contract: Option(conId=907121178, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07655000', tradingClass='SPXW')
Error 10197, reqId 119: No market data during competing live session, contract: Option(conId=900714075, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7710.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07710000', tradingClass='SPXW')
Error 10197, reqId 142: No market data during competing live session, contract: Option(conId=907861134, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7765.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07765000', tradingClass='SPXW')
Error 10197, reqId 154: No market data during competing live session, contract: Option(conId=907861229, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7795.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07795000', tradingClass='SPXW')
Error 10197, reqId 97: No market data during competing live session, contract: Option(conId=907121752, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7655.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07655000', tradingClass='SPXW')
Error 10197, reqId 186: No market data during competing live session, contract: Option(conId=900383080, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7630.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07630000', tradingClass='SPXW')
Error 10197, reqId 159: No market data during competing live session, contract: Option(conId=907861981, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7810.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07810000', tradingClass='SPXW')
Error 10197, reqId 133: No market data during competing live session, contract: Option(conId=907861721, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7745.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07745000', tradingClass='SPXW')
Error 10197, reqId 124: No market data during competing live session, contract: Option(conId=900713995, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7720.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07720000', tradingClass='SPXW')
Error 10197, reqId 134: No market data during competing live session, contract: Option(conId=907861040, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7745.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07745000', tradingClass='SPXW')
Error 10197, reqId 183: No market data during competing live session, contract: Option(conId=897222456, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7625.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07625000', tradingClass='SPXW')
Error 10197, reqId 101: No market data during competing live session, contract: Option(conId=907464532, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7665.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07665000', tradingClass='SPXW')
Error 10197, reqId 85: No market data during competing live session, contract: Option(conId=900383305, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7620.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07620000', tradingClass='SPXW')
Error 10197, reqId 138: No market data during competing live session, contract: Option(conId=907861088, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7755.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07755000', tradingClass='SPXW')
Error 10197, reqId 141: No market data during competing live session, contract: Option(conId=907861817, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7765.0, right='P', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806P07765000', tradingClass='SPXW')
Error 10197, reqId 158: No market data during competing live session, contract: Option(conId=907861261, symbol='SPX', lastTradeDateOrContractMonth='20260806', strike=7805.0, right='C', multiplier='100', exchange='SMART', currency='USD', localSymbol='SPXW  260806C07805000', tradingClass='SPXW')
